Num,Address,Checkins,City,Country,Created,Latitude,Longitude,Title,Type
335,Свердловский просп. 51,2,158,1,1280741941,55.168922,61.391276,BeenGo,4
336,Правды 1,0,1,1,1280741941,55.783149,37.575172,Jimi,4
337,Октябрьская 53,0,78,1,1280741941,52.601634,39.596225,Камин,4
338,38-й км Ярославского ш. 19,3,78,1,1280741941,52.388988,38.927415,Galaxy,4
339,Софьи Перовской 25К26,0,87,1,1280741941,68.970837,33.087746,Пивной дом,4
340,Кирова 161,1,158,1,1280741941,55.164305,61.401943,Deja-Vu,4
341,Старостина 2,6,87,1,1280741941,68.967013,33.103322,Айсберг,4
342,Варшавское ш. 27,57,1,1,1280741941,55.69352,37.622046,Нэо,4
343,Бардина 21а,0,49,1,1280741941,56.803041,60.556116,Родонит-95,4
344,Варшавская 23,5,2,1,1280741941,59.874241,30.311107,Столица,4
345,просп. Ленина 35,40,158,1,1280741941,55.160123,61.415728,Madflat,4
346,ул. 8 Марта 43,0,49,1,1280741941,56.825936,60.604889,Арлекино,4
347,Зеленоградская 9,3,49,1,1280741941,56.848755,60.612155,Водолей,4
348,"Кронштадт, Макаровская 1",0,2,1,1280741941,59.929249,30.333682,Центральная станция,4
349,Моховая 37,1,2,1,1280741941,59.940244,30.344237,Pin-Up,4
350,Красноармейская 10,6,49,1,1280741941,56.837179,60.615135,Чили,4
351,ул. 50 лет ВЛКСМ 5,17,134,1,1280741941,45.020112,41.924204,Новый Рим,4
352,Сулимова 50,181,49,1,1280741941,56.863336,60.630856,Park House,4
353,1-я линия В.О. ,1,2,1,1280741941,59.943724,30.288119,S-club,4
354,ул. 8 Марта 212,0,49,1,1280741941,56.78597,60.605195,Static,4
355,просп. Октября 79К1,42,151,1,1280741941,54.77305,56.021663,Правда,4
356,Братьев Фонченко 12,0,151,1,1280741941,54.794591,55.866192,Чаша,4
357,Лесотехникума 49К1,0,151,1,1280741941,54.751554,56.029541,Элемент,4
358,Бутлерова 16,0,60,1,1280741941,55.7865,49.130629,Коммуна,4
359,Пушкина 28,3,60,1,1280741941,55.791233,49.125,Fashion Club,4
360,Новомарьинская 19,20,151,1,1280741941,54.738001,55.971264,Колизео,4
361,просп. Октября 91,32,151,1,1280741941,54.777214,56.028921,Проспект,4
362,Мира 14,5,151,1,1280741941,54.813822,56.066767,Книжка,4
363,Рихарда Зорге 17,17,151,1,1280741941,54.75277,55.986593,Agava,4
364,Балаклавский просп. 7,0,1,1,1280741941,55.640772,37.603289,Дион,4
365,Ахметова 311К1,3,151,1,1280741941,54.791959,55.876747,Зодиак,4
366,ЦПКиО им. Горького 3,17,1,1,1280741941,55.744566,37.651897,Высоцкий,4
367,наб. 62-й Армии 6,0,10,1,1280741941,48.708898,44.514258,Golden Night,4
368,Островского 5,2,10,1,1280741941,48.709404,44.517882,Белая лошадь,4
369,Б.Тульская ,1,146,1,1280741941,54.120321,37.54665,Даяна,4
370,Б.Садовая 64,0,119,1,1280741941,47.227206,39.744943,Джотто,4
371,Горького 141,59,95,1,1280741941,56.31574,44.00595,Teatro,4
372,Луначарского 85а,3,49,1,1280741941,56.84705,60.619411,Ча-И,4
373,наб. 62-й Армии 6,7,10,1,1280741941,48.708948,44.514208,Пиранья,4
374,Мира 5,3,10,1,1280741941,48.707781,44.512367,Romeo,4
375,Краснознаменская 8,12,10,1,1280741941,48.704267,44.510992,Каир,4
376,Коломенская 23К25,86,1,1,1280741941,55.770861,37.631981,Сахар,4
377,50-летия Октября 19,0,151,1,1280741941,54.738051,55.971214,Pit stop,4
378,Большакова 90б,185,49,1,1280741941,56.817287,60.594223,Уралец,4
379,Парижской Коммуны 26,27,60,1,1280741941,55.780709,49.11025,Manhattan Club,4
380,Соляной пер. 14,0,2,1,1280741941,59.94321,30.341955,Муха-цокотуха,4
381,Староваганьковский пер. 9,0,1,1,1280741941,55.750905,37.606227,Алоэ,4
382,просп. Энгельса ,0,2,1,1280741941,60.046576,30.330421,Король Плющ,4
383,Александровский парк 4,15,2,1,1280741941,59.953754,30.317494,Parkking,4
384,Тургеневская пл. 11,8,158,1,1280741941,55.171247,61.451611,Панта Рэй,4
385,Октябрьская 12,2,37,1,1280741941,43.123636,131.889213,Ex Jumanji,4
386,Свердловский просп. 51а,21,158,1,1280741941,55.169725,61.391765,DJ Парк Inside,4
387,Чистопрудный бульвар 93,1,158,1,1280741941,55.131007,61.43342,Аврора,4
388,Новая 57,9,158,1,1280741941,55.161471,61.409147,Baden Baden,4
389,Энтузиастов 11,209,158,1,1280741941,55.155808,61.376314,Garage Underground,4
390,наб. канала Грибоедова 26,0,2,1,1280741941,59.936422,30.327474,10 ангелов,4
391,Мусы Джалиля 11,86,99,1,1280741941,54.862653,83.08996,Бункер,4
392,Пушкина 29а,191,60,1,1280741941,55.792281,49.124429,Luxor,4
393,Угличская 12К2,1,1,1,1280741941,55.896797,37.568965,Musik,4
394,"Кузнецкий Мост, 17",7,1,1,1280741941,55.784091,37.584757,Про100 бар,4
395,Средняя 8а,4,1,1,1280741941,55.603258,37.731164,99,4
396,Объединения 27,5,99,1,1280741941,55.09745,82.964905,Современник,4
397,Полярные Зори 51К33,0,87,1,1280741941,67.374576,32.503602,Лоцман,4
398,Забелина 1,7,1,1,1280741941,55.754466,37.637267,Ультра,4
399,Ленинградская 75,0,158,1,1280741941,55.158184,61.379018,Shury Mury,4
400,Восточная ,1,49,1,1280741941,56.837667,60.633443,Goa,4
401,ул. 8 Марта 46,0,49,1,1280741941,56.829143,60.599585,Каре-клуб,4
402,Леонтьевская 17,4,99,1,1280741941,54.860036,83.084678,Мадагаскар,4
403,Челюскинцев 15,0,99,1,1280741941,55.040162,82.90661,Diesel,4
404,Оранжерейная 6,6,99,1,1280741941,54.986588,82.815506,Ferrum,4
405,Селезнева 46,0,99,1,1280741941,55.045274,82.946714,Base,4
406,Удальцова 75а,15,1,1,1280741941,55.678062,37.495797,Folk Club,4
407,Каменская 19,4,99,1,1280741941,55.027057,82.928829,Арт-дача,4
408,Советская ,2,99,1,1280741941,55.033264,82.915512,Аквариум,4
409,Московская 10,4,169,1,1280741941,57.585008,39.834462,Авангард,4
410,Свободы 34в,4,169,1,1280741941,57.626598,39.874257,Комета-бум,4
411,Гагарина 9,0,169,1,1280741941,57.588617,39.851224,Партизан,4
412,Собинова 15К14,0,169,1,1280741941,57.629335,39.88298,Тарзан,4
413,Новодеревенская 30,3,169,1,1280741941,57.653917,39.964969,Айсберг,4
414,Волжская наб. 2,3,169,1,1280741941,57.632578,39.894451,Joy Party,4
415,В. Красносельская 136,3,10,1,1280741941,48.808543,44.767917,Белая акула,4
416,В. Красносельская 47а,1,10,1,1280741941,48.808524,44.767862,Какаду,4
417,Мушникова ,3,151,1,1280741941,54.780179,56.116561,Гольфстрим,4
418,Богдана Хмельницкого 11,2,99,1,1280741941,55.068406,82.939231,Ва-банк,4
419,Толмачева 12,4,49,1,1280741941,56.838258,60.61024,Салют,4
420,Энгельса 1К1,2,99,1,1280741941,54.871906,83.106457,Черная кошка,4
421,просп. Карла Маркса 49,12,99,1,1280741941,54.991098,82.908302,Щука,4
422,Павильон Урицкого 15,1,99,1,1280741941,55.0333,82.913203,Эгоист,4
423,Широкая 15,18,99,1,1280741941,54.846084,82.965795,Бумеранг,4
424,Ватутина 17К1,55,99,1,1280741941,54.986578,82.891243,Бегемот,4
425,Советская ,1,99,1,1280741941,55.033307,82.915437,Голодный койот,4
426,Железнодорожная 46,0,99,1,1280741941,55.083668,82.963019,Winners,4
427,Красный просп. 52,1,99,1,1280741941,55.035911,82.919585,Джага,4
428,Добролюбова 2К3,1,99,1,1280741941,55.002573,82.943642,Золотой галеон,4
429,Вахтангова 5б,1,99,1,1280741941,54.851557,83.046481,Капкан,4
430,Богдана Хмельницкого 19,0,99,1,1280741941,55.069932,82.94189,Отдых,4
431,Красный просп. 167,2,99,1,1280741941,55.064323,82.910279,Пульс,4
432,Фрунзе 2,35,99,1,1280741941,55.035756,82.915112,Труба,4
433,Павильон Урицкого 16,15,99,1,1280741941,55.031211,82.9146,Alpen Grotte,4
434,просп. Победы 312,22,158,1,1280741941,55.189969,61.341235,Мистер Икс,4
435,Октябрьская 42,1,99,1,1280741941,55.02427,82.920115,Амнезия,4
436,Генерала Хазова 3,4,119,1,1280741941,47.24186,39.700685,Paradox,4
437,Школьная 2а,2,119,1,1280741941,47.274133,39.734255,The Real McCoy,4
438,просп. Космонавтов 15а,10,119,1,1280741941,47.285767,39.715763,Авеню,4
439,Коммунистический просп. 10,1,119,1,1280741941,47.209047,39.64101,Подводный мир,4
440,Шаумяна 71,13,119,1,1280741941,47.221435,39.715336,Баба Люба,4
441,Крепостной пер. 70,1,119,1,1280741941,47.225664,39.737013,Relax,4
442,просп. Шолохова 128,3,119,1,1280741941,47.242129,39.765229,Люди,4
443,просп. Сельмаш 3,11,119,1,1280741941,47.249721,39.763324,Подземка,4
444,Октябрьский б-р 32,3,110,1,1280741941,57.973599,56.234815,Crazy Club,4
445,Социалистическая 55,18,119,1,1280741941,47.219146,39.708437,Cuba Libre,4
446,Береговая 10,1,119,1,1280741941,47.213216,39.711033,Титаник,4
447,Левобережная 72,51,119,1,1280741941,47.203917,39.76941,Embargo,4
448,просп. Стачки 222,7,119,1,1280741941,47.212616,39.617896,Золотая подкова,4
449,Буденновский просп. ,6,119,1,1280741941,47.228736,39.703847,Chester Pub,4
450,Плехановская 9,7,42,1,1280741941,51.662384,39.198517,Фламинго,4
451,просп. Стачки 213,3,119,1,1280741941,47.210914,39.63279,Флэш,4
452,пл. Труда 2,3,169,1,1280741941,57.628684,39.866388,Пятница,4
453,Малышева 53,0,49,1,1280741941,56.836416,60.615661,Parkking,4
454,Москворечье 31К2,2,1,1,1280741941,55.645857,37.659811,Шансон,4
455,Арбат 20,46,1,1,1280741941,55.75052,37.593273,Doolin House,4
456,Земляной Вал 50,31,1,1,1280741941,55.7513,37.654161,Концерт,4
457,8-я линия В.О. 1К20,2,2,1,1280741941,59.936197,30.28369,V-illa,4
458,Дмитровское ш. 1К27,10,1,1,1280741941,55.810683,37.578451,Молодая гвардия,4
459,Рылеева 12,1,2,1,1280741941,59.942723,30.358475,Jam Point,4
460,Маяковского 51а,3,1,1,1280741941,55.732154,37.620609,Bells,4
461,Московский просп. 21,6,2,1,1280741941,59.917001,30.316596,Havana Club,4
462,Столешников пер. 7К1,1,1,1,1280741941,55.763012,37.61441,Пластилин,4
463,Большой просп. В.О. 80,1,2,1,1280741941,59.930241,30.253435,Джамбала,4
464,В.Масловка 21,6,1,1,1280741941,55.795894,37.560529,Кактус,4
465,Радищева 19К2,3,1,1,1280741941,55.664228,37.660943,Zona,4
466,Октябрьский 1,1,1,1,1280741941,55.774836,37.609326,Эгоист,4
467,Гороховая 22,10,2,1,1280741941,59.931156,30.318383,Zoom,4
468,Ленинский просп. 6,19,1,1,1280741941,55.727176,37.606936,Точка,4
469,Заставская 33,4,2,1,1280741941,59.889467,30.315446,Триэль,4
470,Страстной б-р 8а,18,1,1,1280741941,55.766258,37.610767,VIP,4
471,Уральская 8а,4,2,1,1280741941,59.952281,30.263406,Классик,4
472,Софийская 47,2,2,1,1280741941,59.870913,30.405457,Help,4
473,Котина 2,3,2,1,1280741941,59.855927,30.209346,Cotin Club,4
474,Маяковского 50,9,2,1,1280741941,59.942858,30.354639,Красный лис,4
475,3-я ул. Ямского поля 15,95,1,1,1280741941,55.782529,37.579306,Golden Girls,4
476,Куусинена 19а,8,1,1,1280741941,55.788019,37.51123,Душа и тело,4
477,Климентовский пер. 10К1,1,1,1,1280741941,55.741039,37.627777,Апшу,4
478,Новослободская 23,1,1,1,1280741941,55.781474,37.598366,Мандат,4
479,2-й Колобовский пер. 12,8,1,1,1280741941,55.769266,37.616431,Элефант,4
480,Строгинское ш. ,5,1,1,1280741941,55.753559,37.609218,Beach Club,4
481,Петровка 18К2,6,1,1,1280741968,55.765979,37.615587,911 Aurora,4
482,Спиридоновка 40К26,11,1,1,1280741968,55.76328,37.58862,Эгоист Голд,4
483,Каланчевская 15а,2,1,1,1280741968,55.77233,37.651834,Бард-ретро,4
484,наб. реки Фонтанки 11,197,2,1,1280741968,59.936755,30.342853,Пурга,4
485,Новорязанская 26,3,1,1,1280741968,55.771763,37.66565,Контакт,4
486,Баумана 58,1,60,1,1280741968,55.789983,49.115366,Белая акула,4
487,Мироновская 2,4,1,1,1280741968,55.785382,37.734237,Atmosfera,4
488,Чапаева 3,3,2,1,1280741968,59.958494,30.333143,Абсурд,4
489,Адоратского 12а,12,60,1,1280741968,55.832389,49.14841,London,4
490,просп. Мориса Тореза ,1,2,1,1280741968,60.014828,30.340653,Relax,4
491,Б.Лубянка 24,192,1,1,1280741968,55.765301,37.63111,Скромное обаяние буржуазии,4
492,Шишкова ,4,61,1,1280741968,54.722586,20.462984,Универсал,4
493,просп. Большевиков ,4,2,1,1280741968,59.894874,30.491444,Пати-фон,4
494,Карла Маркса 116,5,42,1,1280741968,51.674237,39.193361,NC,4
495,просп. Дзержинского ,0,99,1,1280741968,55.058085,82.979948,Пейот,4
496,Болотная наб. 3К1,476,1,1,1280741968,55.739787,37.610125,Rolling Stone Bar & Tattoo,4
497,Ленина 88,25,110,1,1280741968,58.005677,56.209748,Wonder Hall,4
498,Караванная 26,20,2,1,1280741968,59.933952,30.342126,Трибунал-бар,4
499,наб. канала Грибоедова 6,3,2,1,1280741968,59.937423,30.327888,Embargo,4
500,Соловьиный пр. 4а,1,1,1,1280741968,55.616066,37.550199,Club 31,4
501,Декабристов 4К1,5,1,1,1280741968,55.86748,37.589985,Action,4
502,Наметкина 9,3,1,1,1280741968,55.664177,37.550899,Колизей,4
503,Павловское ш. 13,0,1,1,1280741968,55.740771,37.660449,Табуретка,4
504,просп. Мира 26,9,1,1,1280741968,55.777611,37.635027,Мадам Галифэ,4
505,Космодамианская наб. 2,50,1,1,1280741968,55.745595,37.638773,Fabrique,4
506,наб. реки Фонтанки 11,2,2,1,1280741968,59.947586,30.338883,Пурга 2,4
507,Церковная 2К1,0,1,1,1280741968,55.749121,37.662389,Сол,4
508,Ленинградский просп. 24а,13,1,1,1280741968,55.783251,37.574336,Ленинград,4
509,Столешников пер. 11,211,1,1,1280741968,55.763366,37.61583,Gogol`,4
510,Блохина 15,291,2,1,1280741968,59.952029,30.301199,Котельная «Камчатка»,4
511,Кривоколенный пер. 10К5,40,1,1,1280741968,55.761664,37.636015,Bilingua,4
512,Складочная 1,39,1,1,1280741968,55.798839,37.59321,Gaudi Club,4
513,Гражданская 3,0,2,1,1280741968,59.928717,30.314673,Пре,4
514,М.Ордынка 37К1,19,1,1,1280741968,55.732626,37.625774,Jet Set,4
515,наб. Лейтенанта Шмидта ,3,2,1,1280741968,59.933456,30.276365,Пуэр,4
516,Новослободская 14К4,5,1,1,1280741968,55.780841,37.59992,Loft Bar,4
517,Правды 21К2,23,1,1,1280741968,55.788312,37.580202,Братья Блюз,4
518,Новосущевский пер. 6,5,1,1,1280741968,55.790018,37.60549,Скворечник,4
519,Академический просп. К110,159,1,1,1280741968,55.765534,37.472584,Sexton,4
520,наб. Северной Двины 44,10,1,1,1280741968,55.722771,37.626762,Инкогнито,4
521,Б.Овчинниковский пер. 24,1,1,1,1280741968,55.74412,37.628765,Центр авторской песни,4
